idx,T,quality,v0,w0,tc_real,tc_twin,dtc,air_com_dev_mm,air_ang_dev_deg,contact_frames_real,contact_frames_twin,stop_dist_real,stop_dist_twin,e_z_real,e_z_twin,rest_offset_w,wind_mag,wind_offset_m,wind_offset_w,wind_offset_pct
12,111,fit,1.1011887256001873,0.547241870203375,22,22,0,2.951975269313736,0.111327693115557,71,78,0.3033127188682556,0.36625594811114126,0.0,0.0,0.6563164931231271,2.339315574456531,0.05201931789845778,0.4963675371990246,8.515885478179149
13,104,fit,1.0563934155188914,2.3882888025506595,15,15,0,0.4244697578442356,0.1281890043419374,70,64,0.277720183134079,0.23509318594039796,0.37782225,0.3785572175339526,0.4471075348277978,2.0718325764255328,0.011964762413015776,0.11416758027686809,3.2456079373811852
14,90,fit,1.0415916414613955,3.1538497335708744,14,14,0,0.15433917589945412,0.07486765064829518,56,59,0.1997862607240677,0.20898629207380065,0.07854188,0.13073516917900227,0.15480592653025507,1.3262397483520676,0.004764351781956695,0.045461371965235635,1.4359848671827808
15,88,fit,1.1092534485752656,3.8443447981376875,10,10,0,0.10769981145720159,0.07317553905182629,59,68,0.2287186235189438,0.26492222142163463,0.14353503,0.1021239529963845,0.34590837751088926,0.7690310445320103,0.002690966282241081,0.025677159181689703,0.7491718352303869
16,97,fit,1.077251506237499,5.601974008557652,12,12,0,0.5515296889069636,0.14156210315202405,66,60,0.27268922328948975,0.217246302109717,0.28928232,0.3924401464927389,0.5446189418682492,0.9090136186436847,0.0020585050504692663,0.019642223764019716,0.6127874183286639
17,109,fit,1.1379553489908374,5.6966385239428,16,17,1,0.8476285097175121,0.4036637549513766,73,92,0.32441437244415283,0.4193117331382536,0.0,0.022589396807337663,0.9883063022778181,1.3520966816900117,0.008341947311186072,0.07959873388536329,1.4585028263055329
18,104,fit,1.1198612623814015,4.0674706097623545,15,15,0,0.3725785996983587,0.23875057925410612,70,75,0.30114123225212097,0.3254687264438741,0.10895351,0.05625804252961377,0.31415495048921876,1.0583430153857205,0.004759173683849483,0.045411962632151553,1.0168844301987439
19,112,fit,1.2068144194819679,5.114613406358618,16,16,0,1.0615446745205686,0.5266936628972402,78,82,0.35990622639656067,0.38403241654513925,0.074919954,0.0,0.3014122737672482,1.1477694730848047,0.023037983540055134,0.21982808721426653,4.069714262449489
20,111,fit,1.1533922778341785,4.583609570289716,15,15,0,0.7149231268709733,0.12597793577079058,78,81,0.35472023487091064,0.3816055637133215,0.008177728,0.03372729271472875,0.4244491759214001,1.2440157349075283,0.026636937516876447,0.25416925111523325,4.805747970898201
21,97,fit,1.1109953247890252,4.610098476690849,15,15,0,1.0210196983181854,0.9965005536113571,63,65,0.2618328630924225,0.2545149165414545,0.22496636,0.28992736588113116,0.1901099094618368,1.79430396251365,0.016847352397146884,0.16075717936208858,4.1144863277084
22,99,fit,1.1072633927402975,3.13359261347517,10,10,0,0.28405853405539006,0.028252590930257858,69,58,0.27528083324432373,0.21168902034149067,0.0,0.142424156199692,0.6080326801008011,1.5267439699905136,0.011419416361878864,0.10896389658281358,3.5299282798464975
23,96,fit,1.0364965881890906,5.168847615590887,14,14,0,0.2240332497834451,0.1518975203275664,63,68,0.2276235818862915,0.24399151185098256,0.23864686,0.39659047361126115,0.22521945629303858,1.2156693215347627,0.005026106514053084,0.04795903162264393,1.3290757939997202
24,105,fit,1.23300746734812,3.9446184244075977,11,11,0,0.15056563874430462,0.06358854746355475,76,77,0.3339241147041321,0.3257293887693248,0.2918901,0.39421151319822006,0.6213209562137152,0.9800299116042004,0.003890204532595517,0.03712027225759081,0.8770972241523574
25,107,fit,1.1332289935238746,3.957914032703484,16,16,0,0.712652615386885,0.44098759521845377,72,61,0.30060192942619324,0.23108344952535573,0.07344079,0.0,0.6943521813580557,0.5653018445634014,0.005967491185083406,0.05694170978133021,1.4941984649176803
26,103,fit,1.1779252162124543,1.592642170314479,17,17,0,0.29382834199747043,0.0337825569751973,67,66,0.27189919352531433,0.2559160634523854,0.13090037,0.07710659087494112,0.15621074675548288,1.4560949767220892,0.0075865992794004675,0.07239121449809606,1.8060499235992664
27,110,fit,1.2249530563978375,3.561751408525402,15,15,0,0.16777290823688545,0.1479572078283906,77,78,0.34328630566596985,0.3476358538826417,0.014559249,0.0,0.08129664586473605,0.9250368525962759,0.005955219736881593,0.05682461580993887,1.1939520477386223
28,105,fit,1.1023301198345004,3.0641474026919613,15,15,0,0.6392873919341091,0.7492040424180602,72,75,0.2864900827407837,0.30689685888915136,0.21555296,0.22636179510960688,0.6602910881015701,2.042028829917277,0.014451358800267886,0.1378946450407241,3.2016280086816065
29,107,fit,1.2491906502057413,2.58570671033176,16,16,0,1.519736885728792,0.1330448677964947,72,64,0.33909931778907776,0.2598977979174021,0.23848513,0.10498726732680685,0.7975895727941337,2.2634893551260293,0.03741289555807543,0.35699327822591054,8.135303862332462
30,93,fit,1.0812638674079962,7.499074566926833,15,15,0,0.9616008321414252,0.18980779396139894,58,58,0.21137849986553192,0.20277682965951327,0.1604408,0.30511177849197196,0.14816175709924664,0.5144570743790967,0.0021397066694045317,0.020417048372180644,0.6107360718215776
31,111,fit,1.2722511195594275,3.710826569835496,14,14,0,0.8370443314254281,0.12219948092792358,78,72,0.3596530854701996,0.3015133537268824,0.31765443,0.3637695678273634,0.6679352876368092,1.449779927599258,0.021858226252734723,0.2085708611902168,4.568107150570621
32,93,fit,1.0943040421990906,2.5268988601943505,18,18,0,0.855288531520075,0.074891294785202,56,56,0.21801342070102692,0.20040445410065244,0.0,0.0,0.23349932976330637,1.0989358373848506,0.011817678724312051,0.11276410996480965,3.096433455979989
33,116,fit,1.1863402179405582,5.789709392509369,14,14,0,0.4819941235224567,0.11112421923138129,83,83,0.39092013239860535,0.3737003182744424,0.0,0.0,0.1941628091728234,1.4354616697649765,0.009005932943568965,0.08593447465237562,1.7790334234912921
34,91,fit,1.1140369545761641,3.4586693327146367,13,13,0,1.0675377261794856,0.10419920192484709,60,60,0.23872195184230804,0.22366102690639902,0.19785726,0.16039251953951522,0.30031516608252584,2.4814393005184314,0.026797000289893645,0.25569656765165694,7.133909462633439
35,92,fit,1.051560133183086,4.223780842508087,12,12,0,0.9505865373056847,0.03577624385847543,61,61,0.225594162940979,0.22042011522306504,0.3024692,0.35325868120994985,0.059704041929960615,2.412342980949805,0.03826985207208312,0.36517034419926636,10.190653825225295
36,101,fit,1.1418800964507936,2.0170794368385523,19,18,-1,0.3810439252863377,0.3953329109983046,64,64,0.2574159502983093,0.2430386743702278,0.0,0.0,0.250911842236961,1.823760025610809,0.009313073075838367,0.08886520110532792,2.258152521482254
37,120,fit,1.2993600090247528,2.632007191463091,23,23,0,0.9678233999404877,0.41075140014960854,77,68,0.34541216492652893,0.2762316629442182,0.20697261,0.31678664851115973,0.670319126082673,0.6259010642650176,0.005397341821865624,0.05150135326207656,1.0339038209066773
38,110,fit,1.156305914963228,4.622235004007164,15,15,0,0.22816900345793217,0.04363442953314784,75,73,0.3159308433532715,0.30510883786217996,0.0067206775,0.19950198770632896,0.11821332926627014,0.10210100700479882,0.0002931453632876907,0.002797188580989415,0.06447800003713035
39,101,fit,1.2967507356028085,1.3986934009209726,14,14,0,0.2244608512584204,0.20933773006585574,68,79,0.3006303608417511,0.3427962230730913,0.15890956,0.17877668604464927,0.4859503011915443,2.135707816493488,0.01667709109808724,0.15913254864587062,3.441088725523671
40,101,fit,1.2047288436669652,4.27095049214033,14,14,0,0.31988688949427785,0.10501011147483826,69,71,0.2951063811779022,0.28952699040010327,0.2944967,0.374759862163162,0.10885764070088438,0.5284334147134687,0.0028596173281670682,0.027286424887090346,0.6518405923348795
41,94,fit,1.0538224688283295,3.8283635076789104,15,15,0,0.2144217134211804,0.08611024447056648,61,66,0.23761756718158722,0.24038938213715208,0.2683707,0.39039365109837343,0.03992087373511971,0.2328577216016038,0.0008840325406796996,0.008435425006485682,0.2244158620851914
42,107,fit,1.1769833011366564,6.0066014196465956,14,14,0,0.6016927735452035,0.13759812947971678,75,93,0.34134581685066223,0.44240963776628556,0.0,0.0,0.973417929872977,1.3193934895461763,0.010949867719804444,0.10448347060882103,1.8833518480887756
43,97,fit,1.1139197440713615,2.724635158825584,21,21,0,0.47459047003628707,0.1410539071971741,58,59,0.2173788994550705,0.21098948413005147,0.07510351,0.0,0.08722900225049511,1.5768057041553687,0.007406435321478369,0.07067209276219817,1.8263105516643894
44,98,fit,1.1085902323243808,3.732392083443043,15,15,0,0.2663002477742028,0.37529234927177474,64,71,0.2548392713069916,0.27145098900421355,0.27519,0.3985428542201009,0.260609728442697,0.8483786957428101,0.003840108775567457,0.03664225930884978,0.9247043796253043
45,109,fit,1.0461741526767152,6.51769308229359,14,14,0,0.5457967992680627,0.16450980905700457,77,75,0.3313712179660797,0.32407740861419704,0.0,0.0,0.09379759943870052,1.6490842182883396,0.01669534830251703,0.1593067586118037,3.5813865229618194
46,100,fit,0.9884095993822631,4.027738612451261,16,16,0,5.18674708452429,6.087133872942925,65,61,0.2643054723739624,0.20414624402226225,0.25547045,0.33353232233149366,0.5815775972961655,2.0433702599597248,0.022771152710624385,0.21728199151359145,6.159949431205877
47,103,fit,1.1716584745667646,3.8349446182902334,18,18,0,0.6079774993944465,0.5172772115417462,66,85,0.28176388144493103,0.3792530621860011,0.120145634,0.10996127264935077,1.0260111999551915,0.22217322851645294,0.001997227697455305,0.019057516197092606,0.36743263582473473
48,98,fit,1.20104456349758,5.077243760323339,11,11,0,0.1808752806225751,0.07758351749268273,69,78,0.3133154511451721,0.34216279633147817,0.090483114,0.12161703163657632,0.2742179803307982,0.3765136776363275,0.00280464779719551,0.026761906461789216,0.620087322430311
49,107,fit,1.1842905386088667,4.811368045683692,15,15,0,0.9172845714264707,0.14056300012046755,73,72,0.3152022957801819,0.2934081457306604,0.27980366,0.36583448671726043,0.2178557030900761,1.452587057407497,0.02573583826084596,0.24557097577143092,5.425313128270937
50,96,fit,1.1633787895197143,5.856899681020988,14,14,0,0.6099362019738558,0.12793822919543268,63,65,0.25745686888694763,0.25174246557090335,0.1963673,0.28939258987984773,0.06831459089940994,0.12191709399599818,0.00037555611649361443,0.003583550729900901,0.09466205419008802
51,105,fit,1.0317740128088562,9.335386400144177,6,6,0,0.2798207503904983,0.025171393633090455,80,70,0.34444084763526917,0.27901683887269546,0.0,0.0,0.6307507401286992,0.08860395775523691,0.00042902137704210503,0.004093715429791078,0.12423784707007145
52,99,fit,1.0582551652679184,2.9604362087952536,18,18,0,0.34936818855978763,0.09032555227871436,63,62,0.23153208196163177,0.22866162673543292,0.16320841,0.26377812739260414,0.09329826343293732,0.7693814230646129,0.0024045540388118697,0.022944217927594174,0.6001726204606697
53,96,fit,1.0802632185578414,4.099613054261495,15,15,0,0.20622743668483975,0.07102801541539717,63,61,0.25687316060066223,0.22114376894149776,0.35118935,0.37660714059193223,0.4658443726008769,0.22364738452936828,0.0009134372436716461,0.008716004233508073,0.24687748607932128
54,93,fit,1.1431918526962268,4.466051406021348,11,11,0,0.16339348336754214,0.09617506400961984,64,66,0.24739007651805878,0.24959765147598773,0.15254961,0.08543569133173862,0.03142049305203054,2.1634214759320645,0.013432568646423062,0.12817336494678494,3.8690008976382013
55,86,fit,1.024428973560522,2.0820159053672094,16,16,0,0.21038442220077727,0.06065385824300184,52,54,0.18463930487632751,0.18394481428465995,0.0,0.0,0.027737305013097464,0.7740934395583743,0.002257432429891075,0.02154038578140339,0.685568341683267
56,94,fit,1.1160650942629387,3.5280112486505186,15,15,0,2.092148125311012,2.116435995179539,61,61,0.2542005479335785,0.2293025165981624,0.14538994,0.13299344913877442,0.2654086224150771,2.1483058931997085,0.01616662812298851,0.15426171873080638,4.280450932033103
57,103,fit,1.1726356299641139,3.4977756425974125,13,13,0,0.8029195895470078,0.041344458677779784,71,63,0.29864346981048584,0.24619230948679274,0.0,0.0,0.5072701796441704,2.069799096049136,0.02361148296813039,0.22530041000124418,5.977903642096163
58,100,fit,1.1440640616911029,4.32188242542826,11,11,0,0.10708176939455509,0.09861504681929963,70,69,0.28340575098991394,0.2619050032047173,0.33187464,0.38681129845645895,0.21556946707551217,0.013827238226535867,0.00017564528986643212,0.0016760046742980163,0.045792346215519385
59,109,fit,1.1673629142432853,4.613130620421583,19,19,0,0.4357203287779677,0.2159771749321626,72,79,0.2986084222793579,0.3375804213174601,0.28379974,0.28222363775139364,0.38947910026125193,0.7473020865387308,0.003482844586315784,0.03323324986942542,0.6537110271310657
60,109,fit,1.1731080174895274,3.8030900710249638,14,14,0,0.4450396838527501,0.1831602519213378,75,68,0.3183061182498932,0.27383744596397536,0.24997516,0.15153860800816635,0.4296326048621735,0.5673081808147835,0.004262981230666381,0.040677301819335696,1.0193788929829748
61,104,fit,1.1568794803643132,4.247937422524704,14,14,0,0.991925281196696,0.15398295610941864,71,61,0.28437772393226624,0.2346543556355171,0.26030034,0.24836426864807318,0.5292833007200043,1.9014501561289205,0.02973091849968838,0.28369197041687383,7.369389455831746
62,106,fit,1.2874907997746283,3.3409104055059977,8,8,0,0.49096107379832576,0.18902575395215482,79,79,0.3779212236404419,0.35716606795998224,0.13424656,0.30414786703887503,0.19792663592048812,0.8163168354226378,0.004152171246273246,0.03961995464001189,0.9262346593165176
63,129,fit,1.2316117453362203,4.278929976828877,24,24,0,0.7871489286169095,0.28616434713101696,85,98,0.39965054392814636,0.4925773119233849,0.084476195,0.052411732238952485,0.8864832102008992,0.06111494061399962,0.000879212252775722,0.00838942989289811,0.1196821277075265
64,94,fit,1.0953881085582093,2.1709876213127517,18,18,0,0.3226451496533895,0.3244245759758131,58,60,0.2171909213066101,0.21873849052981156,0.027715873,0.03490031787103462,0.08043495406689088,1.3077638337392081,0.004915358658275809,0.04690227727362413,1.2793643711895233
65,92,fit,1.1283670761981484,3.0981908070716457,15,15,0,0.3536431241119847,0.3140488297756666,59,61,0.23199637234210968,0.22728619302439146,0.0,0.0,0.048820824814649076,0.12277130140601479,0.0010483634385230576,0.010003467924838335,0.2819135176640126
66,111,fit,1.146587846960403,3.0006856072325823,13,13,0,0.18878243667461544,0.0957119775065894,79,66,0.28316763043403625,0.2559687471975811,0.19927458,0.12883056751320954,0.39421447310313035,0.3333409288525713,0.0015642510576225623,0.014926059710138953,0.4075982901062661
67,99,fit,1.148097211155367,2.929429522668411,17,17,0,1.4371980372990782,0.33690137522596947,65,61,0.26332345604896545,0.23359097008892185,0.0,0.08888282566099312,0.3979378266776862,2.2379359282130005,0.02364748654965099,0.22564395562644074,5.751406152497975
68,90,fit,1.0247877353034052,3.0664947016778057,13,13,0,0.1470324386332667,0.10018136644565832,58,60,0.21796637773513794,0.21439308908886512,0.15987691,0.12727104582465498,0.10237991823039501,0.433905239367747,0.0009098432388863393,0.008681710294716979,0.26955012128982514
69,99,fit,1.1021548857278833,2.85383874336586,21,21,0,1.1342243407171924,0.2969806424085257,59,56,0.22696039080619812,0.1964647850997968,0.0,0.0,0.3025612486874715,1.3984607172775267,0.009496495323422558,0.09061541339143662,2.3868876463970286
70,116,fit,1.0232970106756654,0.47461976504156456,21,21,0,1.3303776573711672,0.2375283727876797,77,84,0.3287889063358307,0.4021287726949768,0.0,0.0,0.7645254858390604,1.3781630079935097,0.025011772380119306,0.23866195019197808,4.020367651327896
71,107,fit,0.9878906284495405,4.72642180599078,16,16,0,1.3741753959604173,0.2038540461320801,72,63,0.23090748488903046,0.2122332608313334,0.22430255,0.3550744739246944,0.3571727725076978,2.2146625559256186,0.02280463458734941,0.21760147507012795,6.015870284367967
72,102,fit,1.1365742732935187,2.8602338515597037,20,20,0,1.7129485710643821,0.319285708411911,63,60,0.24736909568309784,0.22307493344634508,0.026399886,9.042942497805371e-05,0.24527995521124754,2.1814894333392036,0.017371749691796497,0.1657609703415696,4.068177623430793
73,98,fit,1.1974167044172825,3.411154635804437,17,17,0,1.015427021334153,0.11368086682161437,63,62,0.26198673248291016,0.2405250292977093,0.08436871,0.1529459029903807,0.22265061802063957,1.2272418826955607,0.015991518311258227,0.15259082358070827,3.736350651837024
74,105,fit,1.2504920952600274,3.876831220741934,14,14,0,0.5513801574550067,0.13844042808234572,72,74,0.3208972215652466,0.3207256649806592,0.0,0.0,0.22294527695564847,1.2204326921268196,0.010898622634782648,0.10399449078991077,2.285708823327362
75,100,fit,1.0605938268605963,5.194314811576786,18,18,0,1.533467022089968,0.15788879761001906,63,54,0.24242925643920898,0.19036553184965657,0.2490876,0.21683948561412872,0.5140333434169913,1.9294772119093466,0.02223973249585969,0.21221118793759244,5.863528723197421
76,93,fit,1.1517734467697824,4.4560065643179145,9,9,0,0.17613199336899849,0.0687324602342536,66,66,0.2839421033859253,0.26127483944349694,0.268148,0.1715323352208514,0.21872241842102996,1.5604594863552894,0.006641064729436411,0.06336893825798101,1.8765346708447224
77,109,fit,1.257017349904867,5.183963404954346,11,11,0,0.6114559254178431,0.07575147490601407,78,71,0.38417455554008484,0.3129250658289468,0.34995744,0.36881237003818307,0.7069083236675245,1.9560227865304396,0.04319657941051985,0.4121811012454184,9.080915754915026
78,98,fit,1.1871861799067356,8.156857670808275,8,8,0,0.1088082425645961,0.03355465560394328,72,71,0.3140000104904175,0.2920220964687416,0.1350605,0.1855350047863489,0.30155596277300767,1.2543187595123615,0.005410930841828875,0.051631019483099956,1.4562890881013082
79,96,fit,1.107451068780589,3.8242547944305496,14,14,0,0.2870036219296349,0.3545067976651383,63,64,0.25008273124694824,0.24508801239282824,0.12801367,0.10676850386845545,0.05151189143483036,0.8770712697224904,0.003054670743909131,0.029147621602186365,0.8067913318059625
80,108,fit,1.1441545403055735,4.6933689073399325,18,19,1,0.5299064084405308,1.225974612723055,72,72,0.3018993139266968,0.2895339786832056,0.25283462,0.27966677721427147,0.4905732549485136,1.4932558439394739,0.010597936184802769,0.10112534527483558,2.2364751270470267
81,96,fit,1.0282140608798267,4.819596767282451,14,14,0,0.21660329718643515,0.18257797572663453,63,66,0.2478310614824295,0.25080783523724576,0.2983442,0.31542332903128895,0.48369524276478787,0.0012991863719025636,3.8255285811416755e-05,0.0003650313531623736,0.009981627762717701
82,98,fit,1.1200276710870567,1.548567437264247,25,24,-1,1.5585712958555966,0.41702119330909443,55,53,0.2034716159105301,0.18221812829931458,0.19680111,0.28958333160767635,0.28697485503882264,1.440493478054554,0.013291771127504815,0.12682987717084745,3.1454963596791115
83,96,fit,1.017378224416585,4.565716708766947,20,20,0,1.3357754022553996,1.1340820868779262,58,62,0.2127426117658615,0.22322382761857248,0.17853124,0.28955424386232537,0.16252415761635258,1.4555456981428583,0.012853873766695613,0.12265146723946195,3.1117183398138284
84,120,fit,1.2085809506764846,3.144343791940508,18,18,0,0.9122943682336355,0.2133978139175946,83,83,0.39250946044921875,0.38308430574891084,0.027952626,0.0,0.29391381482842105,2.0020073839097203,0.01668771766667088,0.159233947201058,2.952384813761121
85,98,fit,1.1499987395188416,5.861429242302061,14,14,0,0.8882806138584945,0.18338605730833246,66,71,0.27718284726142883,0.304676094806741,0.18553689,0.12152429042871535,0.25771363719510837,1.2262584793798113,0.018690417738830307,0.17834368071402965,4.036173989182148
86,96,fit,1.05001795930007,3.4711797077217947,19,19,0,1.178240887334535,0.330095230618061,60,57,0.2345188707113266,0.19999941692688783,0.0,0.0,0.398866600925272,1.7420537584228994,0.012571024790063511,0.11995252662274342,3.2609238489865193
87,104,fit,1.2330559155516652,3.1637627172509846,15,15,0,0.24066400833493296,0.16560300053729268,70,68,0.3155215084552765,0.27127058613090754,0.10723839,0.0321892678967986,0.45502423802689107,1.1769774050998705,0.006268247751360788,0.059811524345045684,1.4846111207068022
88,98,fit,1.1785323585461267,2.4073951603885573,13,13,0,0.6040691657086885,0.17939294780906836,66,75,0.2835600972175598,0.32276889307268525,0.07839246,0.1655687590165568,0.38376833493284607,1.789243094113231,0.020806401328671974,0.19853436382320586,4.3874070689786375
89,100,fit,1.1904658775702466,1.8747676098798223,15,15,0,0.5950903204786842,0.20035489191066086,67,73,0.2919447422027588,0.31160944630729037,0.0662308,0.0,0.18433555345671018,1.106278214426176,0.0137742113019609,0.1314333139500086,2.904532713416534
90,97,fit,1.2920657778657354,4.390311273387328,6,6,0,0.07658863537299533,0.02721305889346599,73,75,0.34540849924087524,0.3290026917686333,0.0,0.0,0.17299317024609656,0.7156640821841369,0.003469247839057222,0.03310350991466815,0.8625392593030171
91,103,fit,1.1916757260264081,2.2545020810712697,24,24,0,2.4076689125718667,0.1615061431897223,61,55,0.24060168862342834,0.1988791801893557,0.036569465,0.0,0.43931646200181207,1.5910013546791961,0.02233097545733425,0.2130818268829604,4.890800400289692
92,107,fit,1.1639147454545669,6.168156480063085,16,16,0,0.7799610166020635,0.2407526736303752,73,77,0.3221352696418762,0.34150154314628167,0.0,0.0,0.2766864602356125,1.2118145800493558,0.0200934763739341,0.19173164478944751,3.88701517365735
93,97,fit,1.07357044190817,3.426044184197474,19,19,0,0.3721926843311302,0.13335212825584294,59,59,0.2265939563512802,0.2104723130367416,0.001410076,0.0,0.16753236104399813,1.3410323728577296,0.00534551497987577,0.05100682232705887,1.3723326659183586
94,98,fit,1.2052378829033104,3.553246830722848,13,13,0,0.18237454245831683,0.09326766939973156,67,70,0.28759780526161194,0.2850016747742897,0.14927827,0.038107774710972715,0.06639305504686874,0.060918724005696895,0.00046079548762725597,0.0043969035078936635,0.11022330185611949
95,106,fit,1.1478675716713218,2.496386229215596,19,19,0,0.4456002705791718,0.5477192865610061,66,60,0.26108887791633606,0.22172327933636027,0.015153091,0.0,0.38161049610455716,0.2584117965441776,0.0018256043962884855,0.017419889277561884,0.4480612219590172
96,100,fit,1.2498024864195787,2.1540408336619064,14,14,0,0.4823507978758434,0.06766074730254523,68,69,0.2959176301956177,0.2776256848562579,0.0,0.0,0.20063295813367535,1.965881655061914,0.010748641439230053,0.10256337251173714,2.5287386253338844
97,103,fit,1.1357890179299883,5.032065170673433,19,19,0,0.6626807957912527,0.312458879699937,66,71,0.274862676858902,0.2929170487425549,0.20005718,0.17786469387669648,0.17037536385140115,0.5422616646856164,0.004836579875122969,0.04615057132750924,0.9948817779114859
98,102,fit,1.2213849739933675,5.661981031354807,9,9,0,0.23314781850757685,0.033900851831387795,76,81,0.34798166155815125,0.35182998822281236,0.29914907,0.4000305272597185,0.042910308385868116,2.291562896843623,0.016901043526918815,0.16126949930266044,3.89720478104371
99,112,fit,1.3304772403590515,4.479864803858675,5,5,0,0.061454183638892025,0.016005572271018696,88,89,0.4277842342853546,0.4339387951440935,0.0,0.0,0.2562865042105485,0.7214921332237293,0.005374305162195723,0.0512815378072111,1.0712378769819406
100,116,fit,1.048552371804086,5.855753705001037,16,16,0,0.5712090978767089,0.16033266234275323,80,80,0.3473624587059021,0.3546218258698052,0.1531031,0.06911181269537152,0.0826137348308857,0.3187479390643647,0.002244693729960211,0.02141883330114705,0.44358761225142884
101,103,fit,1.2079885663630403,5.1103074282125736,8,8,0,0.14748844350605558,0.047189759283628466,76,72,0.3383234143257141,0.3031316181851604,0.18390651,0.3073968898191371,0.33907101892253244,1.4657062098032623,0.010644571994804446,0.10157034346187448,2.6856513427662754
102,95,fit,1.103505341334137,3.3529896965397334,18,18,0,0.33685900473017333,0.2021812669828976,59,64,0.2308068573474884,0.24411352993095983,0.0,0.0,0.20139485306054747,0.1274628153860906,0.0009850359967338448,0.009399198442116839,0.23593845899196955
103,114,fit,1.238920236431987,4.222045979252412,20,20,0,0.29169541651346015,0.302386663103284,75,71,0.33846405148506165,0.2924393847850977,0.32494307,0.34514788785474015,0.4381921323220818,0.16303331634520637,0.00042609843617781427,0.004065824772689067,0.08478423967387942
104,105,fit,1.2052177128749189,3.939620494074746,19,19,0,0.5607329557507621,0.45350072002195524,68,71,0.2815135419368744,0.28388170003530894,0.20613468,0.2690188443072519,0.17762778237483784,1.5043788009956367,0.008919191002674956,0.08510678437666942,1.8690602755095198
105,106,fit,1.2477165054116,3.2861147949776646,16,16,0,0.8525156222764829,0.22302541548783827,72,73,0.3198355436325073,0.3064687612864232,0.19765395,0.00843146752143121,0.21332319875268593,2.1013693003715948,0.014958849666604466,0.14273711513935558,3.1885715479934955
106,101,fit,1.1445912919028312,1.656408040678447,15,15,0,1.0311220962304346,0.09908138186976752,67,57,0.27019497752189636,0.21328569532377253,0.0,0.0,0.5540632482942965,1.929440643401266,0.024381766473757834,0.23265044345188773,6.394875920255623
