idx,T,quality,v0,w0,tc_real,tc_twin,dtc,air_com_dev_mm,air_ang_dev_deg,contact_frames_real,contact_frames_twin,stop_dist_real,stop_dist_twin,e_z_real,e_z_twin,rest_offset_w
14,90,fit,1.0415916414613955,3.1538497335708744,14,14,0,0.1586908216333173,0.07486765064829518,56,58,0.1997862607240677,0.2049644786237624,0.07854188,0.1304318416629294,0.14907250298555008
15,88,fit,1.1092534485752656,3.8443447981376875,10,10,0,0.10631514049078691,0.07317553905182626,59,67,0.2287186235189438,0.2616718467727902,0.14353503,0.10184896617332269,0.31423957099298194
16,97,fit,1.077251506237499,5.601974008557652,12,12,0,0.5444722051134415,0.14156210315202525,66,60,0.27268922328948975,0.21729037208736904,0.28928232,0.39266433705200526,0.5489863370480746
17,109,fit,1.1379553489908374,5.6966385239428,16,17,1,0.8114383516171244,0.4036637549513636,73,92,0.32441437244415283,0.41829797169118393,0.0,0.023987791554078146,0.9916948060376267
18,104,fit,1.1198612623814015,4.0674706097623545,15,15,0,0.40717010233444473,0.23875057925410623,70,75,0.30114123225212097,0.32271122510943234,0.10895351,0.05926653494213503,0.3124144979875157
19,112,fit,1.2068144194819679,5.114613406358618,16,16,0,0.5337561329053726,0.5266936628972402,78,86,0.35990622639656067,0.40675790030162395,0.074919954,0.0,0.4841405928486298
20,111,fit,1.1533922778341785,4.583609570289716,15,15,0,0.28269538476962064,0.12597793577079058,78,86,0.35472023487091064,0.4082429488136659,0.008177728,0.03324574611694396,0.6078837702392911
21,97,fit,1.1109953247890252,4.610098476690849,15,15,0,0.5296744177823239,0.9965005536113571,63,67,0.2618328630924225,0.2658647118342059,0.22496636,0.2898231653106964,0.08323665803230643
22,99,fit,1.1072633927402975,3.13359261347517,10,10,0,0.13513073426140537,0.028252590930257858,69,60,0.27528083324432373,0.22091898406012675,0.0,0.1464113925718147,0.5259339580860165
23,96,fit,1.0364965881890906,5.168847615590887,14,14,0,0.26366259435067,0.15189752032756862,63,67,0.2276235818862915,0.23945533095326785,0.23864686,0.39565400650393134,0.18631379865283582
24,105,fit,1.23300746734812,3.9446184244075977,11,11,0,0.14480122877037618,0.06358854746356116,76,76,0.3339241147041321,0.32326994881763477,0.2918901,0.3937058312369086,0.6525890249189603
25,107,fit,1.1332289935238746,3.957914032703484,16,16,0,0.5778783073905166,0.4409875952184571,72,63,0.30060192942619324,0.23765023098934066,0.07344079,0.0,0.633262741338209
26,103,fit,1.1779252162124543,1.592642170314479,17,17,0,0.3564873452727048,0.03378255697519959,67,64,0.27189919352531433,0.2485920705028287,0.13090037,0.07894812956825137,0.22495359000373172
27,110,fit,1.2249530563978375,3.561751408525402,15,15,0,0.24868456065632777,0.1479572078283889,77,77,0.34328630566596985,0.34197512847241707,0.014559249,0.0,0.0646745244935052
28,105,fit,1.1023301198345004,3.0641474026919613,15,15,0,0.3934348917123673,0.7492040424180607,72,74,0.2864900827407837,0.3019896289768179,0.21555296,0.23091504222061116,0.5340176042620935
29,107,fit,1.2491906502057413,2.58570671033176,16,16,0,0.2803190972224856,0.13304486779648944,72,70,0.33909931778907776,0.2923518125245854,0.23848513,0.10817306641607323,0.4555366553884475
30,93,fit,1.0812638674079962,7.499074566926833,15,15,0,0.9320084883597476,0.18980779396139258,58,58,0.21137849986553192,0.2038064187622097,0.1604408,0.3055001566541932,0.1315943969166681
31,111,fit,1.2722511195594275,3.710826569835496,14,14,0,0.33427727442653665,0.12219948092789922,78,76,0.3596530854701996,0.3218983818090253,0.31765443,0.3626110413840042,0.47420712384794544
32,93,fit,1.0943040421990906,2.5268988601943505,18,18,0,0.2880340598370719,0.07489129478521192,56,58,0.21801342070102692,0.21078951874522256,0.0,0.0,0.18887022439670215
33,116,fit,1.1863402179405582,5.789709392509369,14,14,0,0.4813435507601216,0.11112421923138507,83,81,0.39092013239860535,0.36473125935938433,0.0,0.0,0.2698248370690847
34,91,fit,1.1140369545761641,3.4586693327146367,13,13,0,0.17783237550457986,0.10419920192484709,60,64,0.23872195184230804,0.24457109241677438,0.19785726,0.15859793412607032,0.15886258794373043
35,92,fit,1.051560133183086,4.223780842508087,12,12,0,0.15208444892693454,0.03577624385847543,61,68,0.225594162940979,0.25570436912298483,0.3024692,0.35270016465088017,0.3184157722454764
36,101,fit,1.1418800964507936,2.0170794368385523,19,18,-1,0.42976773958456427,0.3953329109983046,64,62,0.2574159502983093,0.2349232014723252,0.0,0.0,0.3105131354659557
37,120,fit,1.2993600090247528,2.632007191463091,23,23,0,0.5777750725228983,0.4107514001495999,77,69,0.34541216492652893,0.2808390500296194,0.20697261,0.3157445361150265,0.6258631677608038
38,110,fit,1.156305914963228,4.622235004007164,15,15,0,0.2240141984816862,0.0436344295331588,75,73,0.3159308433532715,0.3052357849235947,0.0067206775,0.19961994585657827,0.11602035623934812
39,101,fit,1.2967507356028085,1.3986934009209726,14,14,0,0.2606953387554978,0.2093377300658427,68,75,0.3006303608417511,0.32524769203231146,0.15890956,0.17817985213635879,0.3576204978021852
40,101,fit,1.2047288436669652,4.27095049214033,14,14,0,0.3516234864865505,0.10501011147483656,69,71,0.2951063811779022,0.28740381303293033,0.2944967,0.3742034509082162,0.11461745668726539
41,94,fit,1.0538224688283295,3.8283635076789104,15,15,0,0.22149376046281802,0.08611024447056587,61,65,0.23761756718158722,0.2385855045941818,0.2683707,0.39004956784483114,0.031075240479000964
42,107,fit,1.1769833011366564,6.0066014196465956,14,14,0,0.516209029731999,0.13759812947971964,75,93,0.34134581685066223,0.4477108148293336,0.0,0.0,1.0162658176579586
43,97,fit,1.1139197440713615,2.724635158825584,21,21,0,0.3955094811859943,0.14105390719717406,58,58,0.2173788994550705,0.20559259426145152,0.07510351,0.0,0.15035686780516969
44,98,fit,1.1085902323243808,3.732392083443043,15,15,0,0.324382348789138,0.37529234927177474,64,70,0.2548392713069916,0.26755896953909225,0.27519,0.3974104223627605,0.2306504263195654
45,109,fit,1.0461741526767152,6.51769308229359,14,14,0,0.34272663861531844,0.1645098090570003,77,77,0.3313712179660797,0.33597975321324863,0.0,0.0,0.05761748660042807
46,100,fit,0.9884095993822631,4.027738612451261,16,16,0,5.072867482143812,6.087133872942917,65,64,0.2643054723739624,0.22076098494586088,0.25547045,0.3397804824615998,0.4335091735394061
47,103,fit,1.1716584745667646,3.8349446182902334,18,18,0,0.6435909218117669,0.5172772115417462,66,85,0.28176388144493103,0.3773507662895982,0.120145634,0.11005019501366914,1.0074117972898138
48,98,fit,1.20104456349758,5.077243760323339,11,11,0,0.20939860180018025,0.07758351749268291,69,78,0.3133154511451721,0.3399065833501431,0.090483114,0.12134654471754129,0.2528547777088974
49,107,fit,1.1842905386088667,4.811368045683692,15,15,0,0.3015424760272977,0.14056300012048004,73,77,0.3152022957801819,0.3182944124309453,0.27980366,0.3634429431525395,0.05525196699961632
50,96,fit,1.1633787895197143,5.856899681020988,14,14,0,0.6157527859616722,0.12793822919542516,63,65,0.25745686888694763,0.2515169783731117,0.1963673,0.2892186838618392,0.07153070560479736
51,105,fit,1.0317740128088562,9.335386400144177,6,6,0,0.2800258201032497,0.025171393633090455,80,70,0.34444084763526917,0.2793234373160336,0.0,0.0,0.627574407817784
52,99,fit,1.0582551652679184,2.9604362087952536,18,18,0,0.2961021216841126,0.09032555227870577,63,63,0.23153208196163177,0.2302979766653443,0.16320841,0.2636041265052445,0.10929815219428551
53,96,fit,1.0802632185578414,4.099613054261495,15,15,0,0.172613523898334,0.07102801541539717,63,61,0.25687316060066223,0.22173383100182434,0.35118935,0.37700958599378315,0.4586628658044876
54,93,fit,1.1431918526962268,4.466051406021348,11,11,0,0.14561511127371865,0.09617506400961504,64,62,0.24739007651805878,0.2360751550116906,0.15254961,0.08492340320789153,0.10556025139137
55,86,fit,1.024428973560522,2.0820159053672094,16,16,0,0.21596499139204106,0.06065385824299287,52,53,0.18463930487632751,0.1813200664926683,0.0,0.0,0.040624395794075494
56,94,fit,1.1160650942629387,3.5280112486505186,15,15,0,1.7963083577186656,2.116435995179545,61,63,0.2542005479335785,0.23830338700063528,0.14538994,0.13470060729598193,0.1542844731202111
57,103,fit,1.1726356299641139,3.4977756425974125,13,13,0,0.2027705311161758,0.041344458677779784,71,67,0.29864346981048584,0.2658829392645325,0.0,0.0,0.32601265331582086
58,100,fit,1.1440640616911029,4.32188242542826,11,11,0,0.10680083445714439,0.09861504681929963,70,69,0.28340575098991394,0.26196949836218997,0.33187464,0.38682663781471166,0.21452115976447234
59,109,fit,1.1673629142432853,4.613130620421583,19,19,0,0.4085955909707011,0.21597717493216598,72,78,0.2986084222793579,0.33469689497722244,0.28379974,0.2821507276384682,0.36746042883277197
60,109,fit,1.1731080174895274,3.8030900710249638,14,14,0,0.3827770533482359,0.18316025192134328,75,68,0.3183061182498932,0.27613746955980933,0.24997516,0.14972705024349406,0.4041348423325241
61,104,fit,1.1568794803643132,4.247937422524704,14,14,0,0.2411374938025721,0.1539829561094167,71,67,0.28437772393226624,0.2625202673419013,0.26030034,0.24763422102197624,0.2662584117261568
62,106,fit,1.2874907997746283,3.3409104055059977,8,8,0,0.4903073509407652,0.18902575395215482,79,80,0.3779212236404419,0.360097901531904,0.13424656,0.30433217680784774,0.17088231465515344
63,129,fit,1.2316117453362203,4.278929976828877,24,24,0,0.8092912726340281,0.2861643471310264,85,98,0.39965054392814636,0.4919844354491257,0.084476195,0.05236851940196457,0.8802110394729777
64,94,fit,1.0953881085582093,2.1709876213127517,18,18,0,0.3086005952624972,0.3244245759758194,58,59,0.2171909213066101,0.21529847015397593,0.027715873,0.03418920639965918,0.11229120722810494
65,92,fit,1.1283670761981484,3.0981908070716457,15,15,0,0.33189682491917966,0.3140488297756666,59,61,0.23199637234210968,0.22801339900131715,0.0,0.0,0.04119513800636122
66,111,fit,1.146587846960403,3.0006856072325823,13,13,0,0.19581782574817627,0.0957119775065894,79,65,0.28316763043403625,0.2538149860324614,0.19927458,0.12860952371026765,0.41101745615206564
67,99,fit,1.148097211155367,2.929429522668411,17,17,0,0.2665130776937737,0.33690137522597313,65,65,0.26332345604896545,0.2506671404130224,0.0,0.09192014890943329,0.17882478268746077
68,90,fit,1.0247877353034052,3.0664947016778057,13,13,0,0.1480919231696418,0.10018136644565576,58,60,0.21796637773513794,0.21411374332434482,0.15987691,0.12684061754079082,0.11014497531047775
69,99,fit,1.1021548857278833,2.85383874336586,21,21,0,0.39054316284854906,0.2969806424085355,59,57,0.22696039080619812,0.20249000143738838,0.0,0.0,0.26094326812016255
70,116,fit,1.0232970106756654,0.47461976504156456,21,21,0,0.3812762152278033,0.2375283727876854,77,88,0.3287889063358307,0.4257147696129254,0.0,0.0,0.9603276912708781
71,107,fit,0.9878906284495405,4.72642180599078,16,16,0,0.4764345789572863,0.20385404613208336,72,66,0.23090748488903046,0.22641758447400842,0.22430255,0.35553186236174433,0.16720478987775783
72,102,fit,1.1365742732935187,2.8602338515597037,20,20,0,0.36097094399355634,0.31928570841191456,63,62,0.24736909568309784,0.23198297301858037,0.026399886,0.005850054912049348,0.17337006550793715
73,98,fit,1.1974167044172825,3.411154635804437,17,17,0,0.3285268986435174,0.11368086682161675,63,65,0.26198673248291016,0.2553676378226173,0.08436871,0.15161034399110637,0.09378282041564182
74,105,fit,1.2504920952600274,3.876831220741934,14,14,0,0.3454759107580698,0.13844042808233922,72,76,0.3208972215652466,0.3292744936972717,0.0,0.0,0.18062961496220362
75,100,fit,1.0605938268605963,5.194314811576786,18,18,0,0.3098023521011279,0.15788879761001906,63,58,0.24242925643920898,0.20882323398963085,0.2490876,0.21652278329718688,0.32352059203817385
76,93,fit,1.1517734467697824,4.4560065643179145,9,9,0,0.11332972422588886,0.0687324602342536,66,66,0.2839421033859253,0.2615680181883789,0.268148,0.16937568679038964,0.21629665604106815
77,109,fit,1.257017349904867,5.183963404954346,11,11,0,0.16990307479036923,0.07575147490601407,78,79,0.38417455554008484,0.35490599565660824,0.34995744,0.37288639363795223,0.3185311294054347
78,98,fit,1.1871861799067356,8.156857670808275,8,8,0,0.11423884115715931,0.03355465560394416,72,70,0.3140000104904175,0.28697751276439143,0.1350605,0.18435394235834043,0.3370456813422085
79,96,fit,1.107451068780589,3.8242547944305496,14,14,0,0.2317223969288751,0.3545067976651488,63,64,0.25008273124694824,0.24586146292086744,0.12801367,0.10733755214497802,0.05992165158058844
80,108,fit,1.1441545403055735,4.6933689073399325,18,19,1,0.40874329711068635,1.225974612723055,72,72,0.3018993139266968,0.291477880229157,0.25283462,0.279080176239851,0.5807857981678833
81,96,fit,1.0282140608798267,4.819596767282451,14,14,0,0.21657800498203583,0.18257797572663514,63,66,0.2478310614824295,0.25080450973895596,0.2983442,0.31542263635407886,0.48334273711497827
82,98,fit,1.1200276710870567,1.548567437264247,25,24,-1,0.5684808325104516,0.41702119330909443,55,56,0.2034716159105301,0.19436275784987983,0.19680111,0.2910277875359515,0.1700955540316067
83,96,fit,1.017378224416585,4.565716708766947,20,20,0,0.4641264223646668,1.1340820868779313,58,64,0.2127426117658615,0.23279535603160095,0.17853124,0.2932864302496924,0.20092459903805762
84,120,fit,1.2085809506764846,3.144343791940508,18,18,0,0.498176043833338,0.21339781391758858,83,82,0.39250946044921875,0.37692267229972354,0.027952626,0.0,0.20570419760726238
85,98,fit,1.1499987395188416,5.861429242302061,14,14,0,0.6341518650608446,0.1833860573083308,66,75,0.27718284726142883,0.3236885354045163,0.18553689,0.1179673538771119,0.44434825888685403
86,96,fit,1.05001795930007,3.4711797077217947,19,19,0,0.44756857440022757,0.330095230618061,60,58,0.2345188707113266,0.2062504833574077,0.0,0.0,0.2979751483580262
87,104,fit,1.2330559155516652,3.1637627172509846,15,15,0,0.2669086694399498,0.16560300053729307,70,67,0.3155215084552765,0.26560282971154736,0.10723839,0.0307497813366645,0.5056988693432853
88,98,fit,1.1785323585461267,2.4073951603885573,13,13,0,0.2633442231983674,0.17939294780906678,66,78,0.2835600972175598,0.33781557223525926,0.07839246,0.16528747550087733,0.5090337782595573
89,100,fit,1.1904658775702466,1.8747676098798223,15,15,0,0.25173175574140927,0.2003548919106624,67,75,0.2919447422027588,0.32390054381476185,0.0662308,0.0,0.30385747898626386
90,97,fit,1.2920657778657354,4.390311273387328,6,6,0,0.0742439689685745,0.02721305889346599,73,76,0.34540849924087524,0.33225340888826965,0.0,0.0,0.1569566162023539
91,103,fit,1.1916757260264081,2.2545020810712697,24,24,0,0.5726643718995841,0.1615061431897131,61,59,0.24060168862342834,0.21787001218248522,0.036569465,0.0,0.23135306051042767
92,107,fit,1.1639147454545669,6.168156480063085,16,16,0,0.2896297346345068,0.24075267363036632,73,80,0.3221352696418762,0.360103945415391,0.0,0.0,0.4044783075283274
93,97,fit,1.07357044190817,3.426044184197474,19,19,0,0.30599141260441814,0.133352128255847,59,58,0.2265939563512802,0.20651831581920946,0.001410076,0.0,0.19695163632140616
94,98,fit,1.2052378829033104,3.553246830722848,13,13,0,0.18132419456556184,0.0932676693997269,67,70,0.28759780526161194,0.28469198807107016,0.14927827,0.03805884763850483,0.06971201785718319
95,106,fit,1.1478675716713218,2.496386229215596,19,19,0,0.45549926137034774,0.5477192865610145,66,60,0.26108887791633606,0.22039292317281017,0.015153091,0.0,0.39538282837796257
96,100,fit,1.2498024864195787,2.1540408336619064,14,14,0,0.24342809910593563,0.06766074730254609,68,68,0.2959176301956177,0.27579051266563465,0.0,0.0,0.19376027990489542
97,103,fit,1.1357890179299883,5.032065170673433,19,19,0,0.5191164395393286,0.3124588796999367,66,72,0.274862676858902,0.2974906585564223,0.20005718,0.17879276378642645,0.21731704393314785
98,102,fit,1.2213849739933675,5.661981031354807,9,9,0,0.19846725325970355,0.033900851831387795,76,78,0.34798166155815125,0.33833928549958364,0.29914907,0.40048328245134873,0.14426515486710434
99,112,fit,1.3304772403590515,4.479864803858675,5,5,0,0.06069156388510482,0.016005572271018696,88,89,0.4277842342853546,0.4372219939206673,0.0,0.0,0.29504559653569684
100,116,fit,1.048552371804086,5.855753705001037,16,16,0,0.5745775460064402,0.1603326623427461,80,79,0.3473624587059021,0.3517248894063845,0.1531031,0.06916895757614065,0.058982395457545585
101,103,fit,1.2079885663630403,5.1103074282125736,8,8,0,0.09963554956990893,0.047189759283628466,76,74,0.3383234143257141,0.31116562927265384,0.18390651,0.31040487953941687,0.2587062725463427
102,95,fit,1.103505341334137,3.3529896965397334,18,18,0,0.35531045270784134,0.20218126698289726,59,64,0.2308068573474884,0.2433913627877275,0.0,0.0,0.19591564921487148
103,114,fit,1.238920236431987,4.222045979252412,20,20,0,0.30860243573239104,0.30238666310328693,75,71,0.33846405148506165,0.29237694356444727,0.32494307,0.34508624180886965,0.43879766111778323
104,105,fit,1.2052177128749189,3.939620494074746,19,19,0,0.6860610069458244,0.4535007200219607,68,69,0.2815135419368744,0.27548925656579804,0.20613468,0.27149863909339245,0.20104138510653868
105,106,fit,1.2477165054116,3.2861147949776646,16,16,0,0.2733245336214292,0.22302541548783827,72,73,0.3198355436325073,0.30627599035602626,0.19765395,0.005374664528703076,0.13544080427158342
106,101,fit,1.1445912919028312,1.656408040678447,15,15,0,0.16279583676868767,0.09908138186976548,67,62,0.27019497752189636,0.23528622549162845,0.0,0.0,0.3377790592651705
107,101,fit,1.1152536885098587,3.6161795463226096,15,15,0,0.3027515891082362,0.1778163822992988,67,62,0.27776795625686646,0.23083677034663944,0.30294767,0.38608438992051375,0.4775739344581984
108,117,fit,1.1791345080164601,5.316997403610506,14,14,0,0.28895672356093505,0.19136829786736417,83,81,0.3483065962791443,0.36816060766953335,0.05910349,0.0,0.2796842652398089
109,122,fit,1.2554296177933828,4.809865003681238,10,10,0,0.3829280222728661,0.07794191428824748,93,84,0.43639838695526123,0.3950553856606952,0.19121492,0.15919940357162846,0.41690914738552637
110,103,fit,1.211073141648642,6.677851107266189,10,10,0,0.12860322323113615,0.0413190890361226,74,85,0.3438223600387573,0.39895594850550076,0.0,0.0,0.5253489147159228
111,103,fit,1.1662773622261584,5.048016883513371,15,15,0,0.23485307995482857,0.18783699453377573,71,71,0.3126063942909241,0.29184449539571133,0.22545953,0.3063246465448634,0.2096658189478138
112,100,fit,1.1128605888439473,4.90737239899043,16,16,0,0.5112909122639024,0.2911890025211513,66,74,0.2773553133010864,0.3162551668864521,0.26353776,0.12803688063230437,0.4754846247484138
113,96,fit,1.022420489570556,5.19169125991369,17,17,0,0.3193227919993757,0.39061545186852475,60,67,0.23798473179340363,0.2625850286943627,0.17822033,0.18998913229550526,0.49180854003467045
114,113,fit,1.2635212540970309,2.605085089754248,13,13,0,0.2525987963417167,0.0750841308284296,82,73,0.366098552942276,0.310069356448442,0.0,0.044563284649890796,0.5359655708229983
115,95,fit,1.2974938871555262,2.4836784214487118,7,7,0,0.05788452583217463,0.03859438059767426,70,74,0.3115204870700836,0.3157347237894111,0.0,0.0,0.04107023839414288
116,120,fit,1.2210971468751044,4.843525259050053,12,12,0,0.24681578246180738,0.11707433581448698,89,88,0.41981470584869385,0.42672011108150093,0.08597752,0.03243607812111078,0.17368690145986354
117,104,fit,1.2036798709720975,2.598281523818344,18,18,0,0.3163652321812809,0.3232373391173325,69,74,0.3145838975906372,0.3196474256953869,0.18596175,0.002840858845411227,0.053976862105008745
118,92,fit,1.0814923527795313,3.758610238655494,11,11,0,0.22837703755075067,0.13197104831342787,63,60,0.2439415603876114,0.2229631542014284,0.13269454,0.08450021107474005,0.2147525760162572
119,101,fit,1.0941147290627093,4.844853931159453,13,13,0,0.25196981472466634,0.09578198206747832,70,70,0.27765730023384094,0.27778357007273774,0.27338642,0.3187278573259364,0.058369129818614855
120,102,fit,1.0660664629332703,2.166850589873423,19,19,0,0.5125371965394169,0.5345798453148954,63,59,0.24291326105594635,0.21020842673463774,0.005857012,0.0,0.31920254251242586
121,98,fit,1.0992206188839198,2.399876200673236,18,18,0,0.3968670634097582,0.2160915353353443,60,56,0.23032861948013306,0.19755232892156924,0.0,0.0,0.3161401773571831
122,99,fit,1.1031637019538587,3.166592908285717,15,15,0,0.4012986515809414,0.29524492294333216,65,67,0.2588321566581726,0.25609437907148974,0.21611004,0.2714248404493248,0.15694804141987428
123,107,fit,1.1055399185268733,4.836472694068038,15,15,0,0.4904299785869362,0.5092099767368972,73,69,0.2872193455696106,0.2744055157246494,0.31036842,0.3499431114964366,0.13742153435568344
124,99,fit,1.0984565313403878,4.668709516742698,16,16,0,0.4477712643705825,0.3222646688266942,64,60,0.24591168761253357,0.21757226909894453,0.21712966,0.3454338133081535,0.285187680686771
125,93,fit,1.1554551351814648,4.9221508654076755,10,10,0,0.11075458775303546,0.06150621623916459,65,61,0.258470743894577,0.22176563432150037,0.1769524,0.21760826290239096,0.38368436800044015
126,106,fit,1.2658557497178116,4.749943904733555,15,15,0,0.44882635327404247,0.16187475080328947,73,82,0.34208565950393677,0.35984275720574677,0.31826413,0.32536356117182336,0.6034246071451096
127,442,fit,1.1964915262072642,0.7895417820586178,36,36,0,1.2269844000926413,0.8976321601933787,65,51,0.25924527645111084,0.1635180566616823,0.29582214,0.2867604581420674,0.9534775116104944
128,100,fit,1.0716770342557758,4.478340430191407,20,20,0,0.7353554804734194,0.11034311235128882,61,55,0.230417862534523,0.1910744817099078,0.18202189,0.17696340496707666,0.39423468992880173
129,120,fit,1.1099478622245875,4.933075109331123,16,16,0,0.40974094723240206,0.14074782909706388,85,83,0.3827625513076782,0.3708397917653883,0.12785839,0.12086487408791902,0.4608760658046134
130,106,fit,1.2216181890890088,5.260124229652859,13,13,0,0.3998307691975623,0.24405660615036023,74,70,0.3290983736515045,0.28783686442940476,0.3065112,0.39363571132413067,0.4188102028089775
131,101,fit,1.07177029587963,2.945274136809279,14,14,0,0.25745306169363297,0.16479280064270285,67,68,0.2652549743652344,0.26803871716134503,0.07112008,0.002950605861263125,0.30477468776918715
132,88,fit,1.180872626371531,3.02181812873534,8,8,0,0.12289093324301432,0.053529492105065773,61,60,0.24002009630203247,0.22167350516800632,0.0,0.0,0.17826449506918993
133,104,fit,1.2930324361397603,3.971469594397253,11,11,0,0.15065431022358228,0.09525079462400646,75,81,0.3495290279388428,0.36821350323896473,0.053234212,0.16204236573459993,0.18343585276223268
134,91,fit,1.1927238878740045,6.725071077907303,10,10,0,0.2715671879911065,0.07642950831710041,63,66,0.26823893189430237,0.2546045855731204,0.0,0.0,0.1313358046545406
135,106,fit,1.0233635639368728,3.4997557240940966,21,21,0,0.431160820104186,0.5041270285062635,66,60,0.2211020588874817,0.1946768873293262,0.23297209,0.29064567643658973,0.4627989230739456
136,99,fit,1.1844098236657026,5.668258150615341,10,10,0,0.17739013577707494,0.03026729486223668,71,74,0.31505605578422546,0.3191502624050125,0.2665148,0.2695800947953424,0.07603791299268602
137,111,fit,1.1241714924479491,3.9947189402040686,16,16,0,0.31540225507969755,0.1459086609306783,74,66,0.31056445837020874,0.25158693780022456,0.28765082,0.3544608411205372,0.5780939233544844
138,107,fit,1.1581066165133376,3.695139741167612,14,14,0,0.25109937319779635,0.09813099102979284,74,67,0.310243159532547,0.2654762599672597,0.2745328,0.2626064285235636,0.4340003293233158
139,112,fit,1.2565060228368792,4.102196484955789,14,14,0,0.1987373677708855,0.11364507383791432,79,76,0.3774113655090332,0.33358441163110986,0.29959676,0.20035089588749228,0.418621486769172
140,94,fit,1.116064890426395,3.5280098784638687,15,15,0,1.7963065716670168,2.1164405615524493,61,63,0.25420060753822327,0.23830338448875846,0.14538994,0.1347001860372932,0.1542846214873542
141,104,fit,1.087992887358169,4.314471078441751,19,19,0,1.170952884566984,1.1588953648281257,66,63,0.26286447048187256,0.2330599890868697,0.24128176,0.14544111567425633,0.3250193006503915
142,107,fit,1.1009025395750838,4.339518043126392,18,18,0,0.35697150402396793,0.22845029342920262,70,60,0.2825862467288971,0.21770995394806353,0.24476753,0.33704303449279954,0.6222777740436746
143,90,fit,1.0961921669202521,10.86118087861388,13,13,0,0.6600339326269026,0.1993938688858657,58,54,0.22077356278896332,0.1856033183340677,0.17138408,0.16376647547868775,0.3368586860113099
144,108,fit,1.1209266046822417,3.44240588216695,25,25,0,1.1461264783397445,2.179990873056851,65,60,0.2728177309036255,0.21709840884536222,0.28259954,0.24333204734150374,0.5512772256905196
145,99,fit,1.1453895653818524,2.7788055773336784,18,18,0,0.3940554796781979,0.24281287376896465,62,63,0.2549665570259094,0.24058698567747078,0.0,0.0,0.14888808599486406
146,97,fit,1.210205711567616,3.1609132108195626,10,10,0,0.1269372241466904,0.02815389079315238,69,72,0.297112375497818,0.2966082529340075,0.18564501,0.07427161645638473,0.054202974457879395
147,93,fit,0.9811862570112032,5.060449799454406,25,25,0,1.122368871698388,0.5120831241241875,51,57,0.17076051235198975,0.19465721798545402,0.0,0.0,0.30505128360686956
148,117,fit,0.9444294604054964,6.878699555102847,26,26,0,1.6097732611492903,0.7446052741512801,72,77,0.23225152492523193,0.32109639176219795,0.086237445,0.11742037194443979,0.8641326999435878
